Timestamp,1.1. Coder Initials,1.2. Article DOI,1.3. Is there a statement in the article that there was a pilot study conducted?,"1.3.1. If there is no pilot study reported in the article, what did the keyword ""pilot"", ""preliminary study"" or ""feasibility study"" refer to? ","1.3.2. If the pilot is reported in a separate paper, what is the reference to the paper provided in the article?",2.1.  Is the article a Registered Report? ,"2.2.  According to what is stated in the article, were the reported study(ies) preregistered? ",2.3. How many studies does the article report? ,2.4. What type of study(ies) are being reported?,"2.4.1. If the article reports empirical data, what type of empirical data study is being reported?",3.1 How does the article state that there was a pilot study conducted? ,3.2  How is the pilot study referred to in the article? ,3.3  Does the article state how many pilots have been conducted? ,"3.3.1 If there is a statement about the number of pilots conducted, what is the number of pilots?",3.4. Does the article state the purpose of the pilot(s) that have been conducted? ,"3.4.1  If there is a statement about the purpose of the pilot(s), what is the statement? ",3.5 Does the article state the stopping rule: the decision behind finalizing piloting?  ,"3.5.1 If the article states the stopping rule, what is the statement?  ","3.5.2. If the article states the stopping rule, is it possible to categorize this rule into one or more of the categories below? ",3.6. Does the article state how the overall procedure for the pilot(s) was decided upon? ,"3.6.1 If the article states how the overall procedure for the pilot(s) was decided upon, what is the statement?",3.7. Does the article state the sample size(s) of the pilot(s) that have been conducted? ,"3.7.1 If the article states the sample size(s) of the pilot(s), what is the statement?","3.7.2 If the article states the pilot(s) sample size(s), does it state the justification of the sample size(s)? ",3.8 Does the article state the recruitment method for the sample in the pilot studies?  ,"3.8.1 If the article states the recruitment method for the sample in the pilot studies, what is the statement?  ",3.9  Is there a statement on how similar or different the pilot(s) were from the main study(ies)? ,"3.9.1  If there is a statement on how similar or different the pilot(s) were from the main study(ies), what is the statement?",4.1  Does the article state whether or not data from the pilot(s) are available? ,"4.1.1 If pilot data are available, how does the statement indicate that the data are available?","4.1.2 If pilot data are available, can you access, download, and open the data files without an additional step such as a sign-up or a login? ",5.1. Does the article state whether or not pilot analysis scripts are available? ,"5.1.1 If pilot analyses are available, how does the statement indicate that they are available? ","5.1.2. If pilot analyses are available, can you access, download, and open the pilot analysis scripts without an additional step such as a sign-up or a login?",6.1.  Does the article state whether or not pilot materials/methods are available? ,"6.1.1 If pilot materials/methods are available, how does the statement indicate that they are available? ","6.1.2. If pilot materials/methods are available, can you access, download, and open the files without an additional step such as a sign-up or a login? ",7.1.  Does the article report results or outcomes from the analysis of the pilot study data? ,"7.1.1. If pilot results or outcomes are reported, what are the reported results?","7.1.2. Does the article state that the data or results from the pilot were combined with the final, main study results? ",7.1.3. Does the article state whether or how the pilot study results affected the main study? ,Any other details,8.1. Does the article include a funding statement? ,"8.1.1 If the article include a funding statement, what is the statement?",8.2. Does the article include a statement indicating whether there were any conflicts of interest (COI)?,"8.2.1. If there is a conflict of interest statement, what is the statement?",Is the pilot reporting in this article an example of “best practice” that could be used to guide others?,"9.1. Do you have any feedback on the form, instructions or general coding procedure?",9.2. How much time did it take you to code this article?
3/25/2026 12:51:22,YC,10.1080/10447318.2023.2271240,"Yes, the article states that there was a pilot study and the pilot is reported in main text",,,No,"No, there is no statement about preregistration",1,Empirical study(ies),Randomized Controlled Trial (RCT),"Different stakeholders designed and developed the VR system through symposium and pilot evaluation in the co-design process.;
Based on selected exercises and specified requirements, we conducted pilot evaluations of the interaction design in two nursing homes and two community hospitals.","“Pilot*” (study, experiment, test or similar; piloting; piloted)",No,,No,,No,,,Yes,"The older adults who participated in the pilot assessment included 8 patients with mild dementia, 2 patients with moderate dementia, 20 patients with MCI, and 20 healthy individuals. HCI experts designed two interaction schemes, one for interaction by touching objects and the other for grasping objects by pressing a button. We investigated touch and grasp interactions for upper limb motor exercises and asked older adults to collect balls in a virtual environment using both interactions. The study results showed that all participants felt that touch interaction was more accessible and required less distress with the help of a caregiver.  In terms of virtual cognitive tasks, we investigated older adults’ preferences for button habits when using VR handles for grasping motion. Specifically, we investigated whether they preferred using a trigger or side button for grasping. In the exercise, we showed virtual objects such as cubes, small balls, cars and vases in a virtual scene and asked participants to use the trigger button to grasp when touching the things. After the participants had practised for 3 min, we switched to using the side button for grasping. Once the participants experienced the two grasping types, we used verbal questioning to understand their subjective per",Yes,"These stakeholders comprised our development team (2 neurologists, 4 nurses, 3 human-computer interaction experts, and 5 development engineers), 50 older adults (8 with mild dementia, 2 with moderate dementia, 20 MCI patients and 20 healthy individuals) and 5 caregivers.",No,No,,No,,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,Yes,"By observing participants’ habits when operating the handles and communicating with them, we found that they generally preferred to use the trigger button for grasping. Therefore, we applied the trigger button as the interaction for grasping action in virtual cognitive tasks.","No, there is no statement about combining pilot data or results with the main study sample.","By observing participants’ habits when operating the handles and communicating with them, we found that they generally preferred to use the trigger button for grasping. Therefore, we applied the trigger button as the interaction for grasping action in virtual cognitive tasks.",,"Yes, and the statement provides funding information.",This work was supported by the Central Guidance for Local Science and Technology Development Funds [YDZJSX2022C004] and National Natural Science Foundation Collaboration [U21A20469].,"No, there is no conflict of interest statement",,No,,10 mins
3/25/2026 12:59:58,YC,10.1111/bjso.12715,Pilot was mentioned in the footnote with no mentioning on results (n = 40). ,"We conducted a pilot study in Turkey with approximately 40 participants to check the clarity and validity of the scenarios. While we observed various levels of agreement with the meanings of the constructs, broadly, the scenarios were considered understandable and realistic.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 mins
3/25/2026 13:01:47,YC,10.1016/j.cognition.2023.105606,This paper is a preprint,This paper is a preprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 min
3/25/2026 13:03:15,YC,10.1093/abm/kaac079,Other: The authors refer to a separate paper that is a pilot study report,,"Masters KS, Ross KM, Hooker SA, Wooldridge JL. A psychometric  approach to theory-based behavior change intervention development: example from the Colorado Meaning-Activity Project. Ann Behav Med. 2018; 52(6):463–473.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 min
3/25/2026 13:05:19,YC,10.1177/00302228231212649,"No, there is no statement that a pilot study was conducted","Other context (e.g. ""When they run on automatic pilot...""), ‘Just carrying on’ explains how staff went into an auto-pilot mode focusing on work tasks instead of their emotions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 mins
3/25/2026 14:13:54,YC,10.1002/joec.12203,Other: The whole article is a pilot study report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 min
3/25/2026 14:15:40,YC,10.1080/10447318.2023.2181125,"No, there is no statement that a pilot study was conducted","Keyword(s) in the references (e.g. ""J. Wild, A. Hackmann, D.M. Clark. Rescripting early memories linked to negative images in social phobia: A pilot study.""), Other context (e.g. ""When they run on automatic pilot...""), Performance data can be used in model testing and sensor data from pilot trials will assist in evaluating the efficacy of the companion.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 mins
3/25/2026 14:24:58,YC,10.1177/14747049231203394,"Yes, the article states that there was a pilot study and the pilot is reported in main text",,,No,"No, there is no statement about preregistration",1,Empirical study(ies),Experimental study,"To find out whether participants perceived the disgracefulness of the scenarios in a way that matches Mu et al.’s design, we conducted a pilot test of the 204 scenarios on an American sample (N = 103).","“Pilot*” (study, experiment, test or similar; piloting; piloted)",Yes,One pilot study reported in the article (single study),Yes,"To find out whether participants perceived the disgracefulness of the scenarios in a way that matches Mu et al.’s design, we conducted a pilot test of the 204 scenarios on an American sample (N = 103).",No,,,Yes,"To find out whether participants perceived the disgracefulness of the scenarios in a way that matches Mu et al.’s design, we conducted a pilot test of the 204 scenarios on an American sample (N = 103). Participants in the shame condition (N = 55) rated, for each of the 102 shame scenarios, how much shame they would feel if they imagined themselves in those situations. They used 7-point Likert scales: 1: “no shame at all”; 7: “a lot of shame.” Participants in the devaluation condition (N = 48) rated, for each of the 102 devaluation scenarios, how negatively they would view the individual in the scenario. They used 7-point Likert scales: 1: “I wouldn’t view them negatively at all”; 7: “I’d view them very negatively.”",Yes,"To find out whether participants perceived the disgracefulness of the scenarios in a way that matches Mu et al.’s design, we conducted a pilot test of the 204 scenarios on an American sample (N = 103).",No,No,,No,,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,Yes,"We conducted paired samples t-tests on the 34 triads of scenarios. Based on these, we discarded nine triads (27 shame scenarios; 27 devaluation scenarios) because the ordinal differences were not as expected or because the ordinal differences, though in the expected direction, were not statistically significant. The resulting set of 25 triads of scenarios (75 shame scenarios; 75 devaluation scenarios) constituted the stimuli of our study.","No, there is no statement about combining pilot data or results with the main study sample.",The resulting set of 25 triads of scenarios (75 shame scenarios; 75 devaluation scenarios) constituted the stimuli of our study.,,"Yes, and the statements says that there is no funding.",,"Yes, the statement says that there is no conflict of interest",,No,,15 mins
3/25/2026 14:30:16,YC,10.1111/cdev.13957,"This study is a secondary quantitative analysis using data as different stages and described the older one as ""pilot"" as it was not inculded in the registered report and influenced the research qeustions. ","In this article, we refer to analyses conducted with the 2017 data as “pilot” or “preliminary” because they are not part of the Registered Report.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 mins
3/25/2026 14:36:20,YC,10.1177/17470218231191442,"Yes, the article states that there was a pilot study and the pilot is reported in main text",,,No,"No, the article states that there is no preregistration",1,Empirical study(ies),Quantitative observational study,"These stimuli were then piloted with 33 undergraduate students (21 female, age range: 19–32 [M = 25.06, SD = 2.57]), who were asked to rate, for each stimulus, whether it was positive, negative, or neutral, and how ambiguous it seemed on a scale 0 (not at all ambiguous) to 100 (extremely ambiguous).","“Pilot*” (study, experiment, test or similar; piloting; piloted)",No,,No,,No,,,No,,Yes,"These stimuli were then piloted with 33 undergraduate students (21 female, age range: 19–32 [M = 25.06, SD = 2.57]), who were asked to rate, for each stimulus, whether it was positive, negative, or neutral, and how ambiguous it seemed on a scale 0 (not at all ambiguous) to 100 (extremely ambiguous).",No,No,,No,,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,No,,"No, there is no statement about combining pilot data or results with the main study sample.","Based on the responses, a subset of 35 stimuli were used in the final study: five animations in each of the positive, negative, and neutral action categories, and 15 animations in the ambiguous action category (see Supplementary Materials for choice selection).",,"Yes, and the statement provides funding information.",This research is part of a Leverhulme Trust–funded PhD training programme.,"Yes, the statement says that there is no conflict of interest",,No,,10 mins
3/25/2026 14:38:20,YC,10.1111/cdev.13933,The authors stated a pilot study with no information on the pilot itself. ,"Models were designed using constructs such as symmetry and the number of unique assembly procedures and have been used successfully with the required age range (Nath & Szücs, 2014; Richardson et al., 2014), and in our own piloting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 mins
3/25/2026 14:42:23,YC,10.1111/fare.12905,"Yes, the article states that there was a pilot study and the pilot is reported in main text",,,No,"No, there is no statement about preregistration",1,Empirical study(ies),Quantitative observational study,"""... a pilot test was performed on 248 junior middle students and the results showed that the questionnaires had good construct validity and reliability.""","“Pilot*” (study, experiment, test or similar; piloting; piloted)",No,,No,,No,,,No,,Yes,"""... a pilot test was performed on 248 junior middle students and the results showed that the questionnaires had good construct validity and reliability.""",No,No,,No,,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,Yes,"""... a pilot test was performed on 248 junior middle students and the results showed that the questionnaires had good construct validity and reliability.""","No, there is no statement about combining pilot data or results with the main study sample.",,,"Yes, and the statement provides funding information.",This research was supported by grants from the Humanities and Social Sciences Youth Foundation of Ministry of Education of China (22YJC880114).,"No, there is no conflict of interest statement",,No,,7 mins
3/29/2026 17:48:35,HL,10.1080/00224545.2023.2224546,"Yes, the article states that there was a pilot study and the pilot is reported in main text",,,No,"No, there is no statement about preregistration",3,Empirical study(ies),Experimental study,"The possibility that the group labels could influence the magnitude of the IC effect was first revealed in a pilot study. In the pilot study (N = 82 U.S. college students), the letter X was used to label either the majority group (24 sentences: 16+ and 8-) or minority group (12 sentences: 8+ and 4-) and the other group was labeled with Z or a variety of other letters. (Note that here and throughout the paper, majority group refers to the group described
with more sentences and minority group refers to the group described with fewer sentences.) The results revealed that the IC effect was strongest when the minority group was labeled with the infrequent letter X and the majority group was labeled with other letters, but the effect was eliminated when the majority group was labeled with X and the minority group was labeled with other letters. This pattern is consistent with the idea that the infrequent letter labeled group is viewed more negatively which would enhance the typical IC effect when the smaller group is so labeled but reduce the effect when the majority group is labeled with the rare letter. Interestingly, the IC effect was a bit
weaker but still significant when Z (another infrequent letter) was used for the comparison group. This suggests that the robust IC effect is not simply a function of the labels but that those labels can significantly impact the magnitude of the effect. However, that initial study relied on a single infrequent letter (X). The letter X may have qualities that differ from other letters besides its relative infrequency in standard English writing. Any given letter may convey certain meanings based on past associations and X is no exception (e.g., X-rated, X-men, X marks the spot).","“Pilot*” (study, experiment, test or similar; piloting; piloted), initial study",Yes,One pilot study informed three main studies reported,No,,No,,,No,,Yes,"In the pilot study (N = 82 U.S. college students), the letter X was used to label either the majority group (24 sentences: 16+ and 8-) or minority group (12 sentences: 8+ and 4-) and the other group was labeled with Z or a variety of other letters.",,No,,Yes,The first study follows up on the pilot study but uses a greater range of infrequent letters.; The inclusion of the separate letter X factor in the design was simply because the pilot study had focused on that letter and I wanted to test whether there was something special about that letter.; ,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,Yes,"The results revealed that the IC effect was strongest when the minority group was labeled with the infrequent letter X and the majority group was labeled with other letters, but the effect was eliminated when the majority group was labeled with X and the minority group was labeled with other letters.;  Interestingly, the IC effect was a bit weaker but still significant when Z (another infrequent letter) was used for the comparison group. ","No, there is no statement about combining pilot data or results with the main study sample.","The inclusion of the separate letter X factor in the design was simply because the pilot study had focused on that letter and I wanted to test whether there was something special about that letter.; A power analysis (using G*Power 3.1) with power set at .95, α = .05, and an effect size taken from the pilot study (ηp2 = .12) produced a recommended total sample size of 97.",,"Yes, and the statements says that there is no funding.",The author(s) reported there is no funding associated with the work featured in this article.,"Yes, the statement says that there is no conflict of interest",No potential conflict of interest was reported by the author(s).,No,,18
